job_id,job_title,domain,employment_type,seniority,experience_required,company_type,location,job_description,skills
a82a86d7-a0a9-45e8-9ded-b015e416d0a3,Applied Scientist,ML,Internship,Intern,0 years,enterprise SaaS company,"San Francisco, CA","We are a enterprise SaaS company seeking a Applied Scientist (Intern) to join our team. You will train and deploy
machine learning models to production, experiment with new algorithms and model architectures, and collaborate with data
engineers on data pipelines. This role is based in San Francisco, CA and offers opportunities to work on real-world
systems at scale.","Model Evaluation, Python, Feature Engineering, TensorFlow"
f14e6e0c-855d-411b-ae6b-21dffc284158,Firmware Engineer,Embedded,Internship,Intern,0 years,enterprise SaaS company,Remote,"We are a enterprise SaaS company seeking a Firmware Engineer (Intern) to join our team. You will optimize code for
memory and performance constraints, debug low-level issues using logic analyzers and debuggers, and interface directly
with hardware components. This role is based in Remote and offers opportunities to work on real-world systems at scale.","Microcontrollers, I2C, SPI, RTOS, C++"
5e34e0cb-7b41-4da8-9856-ac6625ec6642,AI Engineer,ML,Internship,Intern,0 years,cloud infrastructure company,"San Francisco, CA","We are a cloud infrastructure company seeking a AI Engineer (Intern) to join our team. You will collaborate with data
engineers on data pipelines, experiment with new algorithms and model architectures, and evaluate model performance and
iterate rapidly. This role is based in San Francisco, CA and offers opportunities to work on real-world systems at
scale.","Feature Engineering, Model Evaluation, ML Algorithms, Python, PyTorch"
132f1f72-2c59-49fc-821b-4ac44afbaac5,AI Engineer,ML,Internship,Intern,0 years,AI-first startup,"San Francisco, CA","We are a AI-first startup seeking a AI Engineer (Intern) to join our team. You will experiment with new algorithms and
model architectures, evaluate model performance and iterate rapidly, and collaborate with data engineers on data
pipelines. This role is based in San Francisco, CA and offers opportunities to work on real-world systems at scale.","Python, PyTorch, ML Algorithms, TensorFlow, Model Evaluation, Feature Engineering"
09a80f05-1ac9-404c-bf8c-9a072e2348d8,Site Reliability Engineer,DevOps,Full-time,New Grad,1-3 years,AI-first startup,Remote,"We are a AI-first startup seeking a Site Reliability Engineer (New Grad) to join our team. You will build and maintain
CI/CD pipelines, manage cloud infrastructure and deployments, and respond to incidents and perform root-cause analysis.
This role is based in Remote and offers opportunities to work on real-world systems at scale.","Kubernetes, Terraform, AWS, Docker"
d34a4a48-de65-4016-a04d-0712eb47c73a,Full Stack Engineer,Full Stack,Full-time,Mid-Level,1-3 years,fintech company,"Seattle, WA","We are a fintech company seeking a Full Stack Engineer (Mid-Level) to join our team. You will deploy and monitor
production systems, own features end-to-end from UI to database, and implement authentication and authorization flows.
This role is based in Seattle, WA and offers opportunities to work on real-world systems at scale.","APIs, SQL, React, Node.js, Django, Flask"
9fe682b2-4ea7-4ac0-8cb8-50fca4596a75,Platform Engineer,DevOps,Internship,Intern,0 years,fast-growing startup,Remote,"We are a fast-growing startup seeking a Platform Engineer (Intern) to join our team. You will improve system reliability
and observability, build and maintain CI/CD pipelines, and respond to incidents and perform root-cause analysis. This
role is based in Remote and offers opportunities to work on real-world systems at scale.","AWS, Monitoring, Kubernetes, CI/CD, Docker, Terraform"
20ba4e81-c109-462b-afdc-aaae5db528a5,Frontend Engineer,Frontend,Internship,Intern,0 years,cloud infrastructure company,"Austin, TX","We are a cloud infrastructure company seeking a Frontend Engineer (Intern) to join our team. You will build responsive
and accessible user interfaces, collaborate closely with designers and product managers, and translate design mockups
into production-ready code. This role is based in Austin, TX and offers opportunities to work on real-world systems at
scale.","Accessibility, Next.js, HTML, TypeScript, JavaScript, React"
d5aa5a69-7754-4c3a-9ac8-2caf399c8caa,Firmware Engineer,Embedded,Internship,Intern,0 years,cloud infrastructure company,"New York, NY","We are a cloud infrastructure company seeking a Firmware Engineer (Intern) to join our team. You will develop firmware
for embedded devices, interface directly with hardware components, and optimize code for memory and performance
constraints. This role is based in New York, NY and offers opportunities to work on real-world systems at scale.","SPI, C++, Microcontrollers, UART, RTOS"
723aa2d3-7bae-48f2-a61a-fd65f9fe0082,Data Analyst,Data,Full-time,Mid-Level,1-3 years,enterprise SaaS company,Remote,"We are a enterprise SaaS company seeking a Data Analyst (Mid-Level) to join our team. You will work with engineering
teams to improve data quality, analyze large datasets to extract actionable insights, and build dashboards and reports
for stakeholders. This role is based in Remote and offers opportunities to work on real-world systems at scale.","Statistics, Power BI, A/B Testing, Tableau, Python, SQL"
71c9ca99-ae61-4bea-bb4d-a7cb6731f296,Site Reliability Engineer,DevOps,Internship,Intern,0 years,healthtech company,Hybrid,"We are a healthtech company seeking a Site Reliability Engineer (Intern) to join our team. You will respond to incidents
and perform root-cause analysis, improve system reliability and observability, and build and maintain CI/CD pipelines.
This role is based in Hybrid and offers opportunities to work on real-world systems at scale.","Terraform, Docker, CI/CD, AWS"
e0758251-299c-4d4c-b906-ae88a183cc5a,Embedded Software Engineer,Embedded,Internship,Intern,0 years,fintech company,"New York, NY","We are a fintech company seeking a Embedded Software Engineer (Intern) to join our team. You will develop firmware for
embedded devices, interface directly with hardware components, and debug low-level issues using logic analyzers and
debuggers. This role is based in New York, NY and offers opportunities to work on real-world systems at scale.","I2C, RTOS, C++, UART"
b99d1e17-849c-43e5-ab5d-cb56e1df2116,Backend Software Engineer,Backend,Internship,Intern,0 years,enterprise SaaS company,"New York, NY","We are a enterprise SaaS company seeking a Backend Software Engineer (Intern) to join our team. You will collaborate
with frontend and infrastructure teams, optimize database queries and system performance, and design and build scalable
backend services. This role is based in New York, NY and offers opportunities to work on real-world systems at scale.","gRPC, Go, SQL, NoSQL, Java"
9f4864d4-44ad-42e9-9183-da52c6726666,Web Engineer,Frontend,Full-time,Junior,0-1 years,fast-growing startup,"San Francisco, CA","We are a fast-growing startup seeking a Web Engineer (Junior) to join our team. You will collaborate closely with
designers and product managers, optimize frontend performance and bundle sizes, and build responsive and accessible user
interfaces. This role is based in San Francisco, CA and offers opportunities to work on real-world systems at scale.","CSS, TypeScript, JavaScript, Web Performance, HTML"
e9413a63-9361-4452-bade-450f2bd524f7,Platform Engineer,DevOps,Full-time,Junior,1-3 years,healthtech company,"New York, NY","We are a healthtech company seeking a Platform Engineer (Junior) to join our team. You will respond to incidents and
perform root-cause analysis, build and maintain CI/CD pipelines, and improve system reliability and observability. This
role is based in New York, NY and offers opportunities to work on real-world systems at scale.","AWS, CI/CD, Terraform, Docker, Kubernetes"
ae582b38-1c2c-477a-bb84-7efe8bf21b4d,Distributed Systems Engineer,Backend,Internship,Intern,0 years,healthtech company,Remote,"We are a healthtech company seeking a Distributed Systems Engineer (Intern) to join our team. You will optimize database
queries and system performance, collaborate with frontend and infrastructure teams, and design and build scalable
backend services. This role is based in Remote and offers opportunities to work on real-world systems at scale.","NoSQL, Go, REST, Python, gRPC, Kafka"
8149541a-51fe-46d1-8e90-462f3105eed3,Backend Software Engineer,Backend,Internship,Intern,0 years,healthtech company,Remote,"We are a healthtech company seeking a Backend Software Engineer (Intern) to join our team. You will optimize database
queries and system performance, develop and maintain APIs used by millions of users, and collaborate with frontend and
infrastructure teams. This role is based in Remote and offers opportunities to work on real-world systems at scale.","SQL, gRPC, Java, Redis, Go, NoSQL"
3e9e1acf-5406-4c9d-a8d3-059f0203bd69,Full Stack Engineer,Full Stack,Internship,Intern,0 years,fintech company,"San Francisco, CA","We are a fintech company seeking a Full Stack Engineer (Intern) to join our team. You will design APIs and integrate
frontend with backend services, implement authentication and authorization flows, and own features end-to-end from UI to
database. This role is based in San Francisco, CA and offers opportunities to work on real-world systems at scale.","APIs, Django, Authentication, Flask, Node.js, SQL, React"
9e1df3f0-2689-4dbb-8e20-24a765e3ea74,DevOps Engineer,DevOps,Internship,Intern,0 years,cloud infrastructure company,"San Francisco, CA","We are a cloud infrastructure company seeking a DevOps Engineer (Intern) to join our team. You will build and maintain
CI/CD pipelines, respond to incidents and perform root-cause analysis, and manage cloud infrastructure and deployments.
This role is based in San Francisco, CA and offers opportunities to work on real-world systems at scale.","Terraform, Monitoring, Kubernetes, Docker, CI/CD, AWS"
eaa2d1b4-b961-49e6-800d-7fe7bd85abbf,Data Analyst,Data,Internship,Intern,0 years,cloud infrastructure company,"Austin, TX","We are a cloud infrastructure company seeking a Data Analyst (Intern) to join our team. You will build dashboards and
reports for stakeholders, analyze large datasets to extract actionable insights, and define metrics and KPIs to guide
business decisions. This role is based in Austin, TX and offers opportunities to work on real-world systems at scale.","Statistics, Power BI, SQL, Python, Tableau"
748c4f28-2a9f-4b8b-90ce-0a06062eb381,Site Reliability Engineer,DevOps,Internship,Intern,0 years,cloud infrastructure company,"Boston, MA","We are a cloud infrastructure company seeking a Site Reliability Engineer (Intern) to join our team. You will improve
system reliability and observability, respond to incidents and perform root-cause analysis, and manage cloud
infrastructure and deployments. This role is based in Boston, MA and offers opportunities to work on real-world systems
at scale.","Terraform, CI/CD, AWS, Kubernetes"
39a8952d-d0cb-4ca2-a156-d90bd897f269,Full Stack Engineer,Full Stack,Internship,Intern,0 years,FAANG-scale tech company,"New York, NY","We are a FAANG-scale tech company seeking a Full Stack Engineer (Intern) to join our team. You will implement
authentication and authorization flows, design APIs and integrate frontend with backend services, and deploy and monitor
production systems. This role is based in New York, NY and offers opportunities to work on real-world systems at scale.","SQL, Authentication, APIs, Node.js, Flask"
02ef0b4b-9513-45ec-be84-1ef41c718c2b,Platform Engineer,DevOps,Internship,Intern,0 years,FAANG-scale tech company,"Austin, TX","We are a FAANG-scale tech company seeking a Platform Engineer (Intern) to join our team. You will respond to incidents
and perform root-cause analysis, build and maintain CI/CD pipelines, and improve system reliability and observability.
This role is based in Austin, TX and offers opportunities to work on real-world systems at scale.","CI/CD, Terraform, Kubernetes, Docker, AWS, Monitoring"
b63f7540-e394-447f-8619-0b9e9b3182a0,UI Engineer,Frontend,Full-time,Junior,1-3 years,AI-first startup,"New York, NY","We are a AI-first startup seeking a UI Engineer (Junior) to join our team. You will translate design mockups into
production-ready code, build responsive and accessible user interfaces, and optimize frontend performance and bundle
sizes. This role is based in New York, NY and offers opportunities to work on real-world systems at scale.","Accessibility, React, Next.js, Web Performance, CSS, TypeScript"
736f1068-d34a-49c4-88a7-4d94ca464476,Web Engineer,Frontend,Full-time,Mid-Level,1-3 years,AI-first startup,"Boston, MA","We are a AI-first startup seeking a Web Engineer (Mid-Level) to join our team. You will build responsive and accessible
user interfaces, collaborate closely with designers and product managers, and translate design mockups into production-
ready code. This role is based in Boston, MA and offers opportunities to work on real-world systems at scale.","Next.js, TypeScript, Web Performance, JavaScript"
954d5601-6121-4e2e-b996-c7d0ab5b1ad7,Machine Learning Engineer,ML,Full-time,Junior,3-5 years,cloud infrastructure company,Remote,"We are a cloud infrastructure company seeking a Machine Learning Engineer (Junior) to join our team. You will
collaborate with data engineers on data pipelines, experiment with new algorithms and model architectures, and train and
deploy machine learning models to production. This role is based in Remote and offers opportunities to work on real-
world systems at scale.","TensorFlow, Feature Engineering, PyTorch, Python"
6687e61b-4eaa-4259-8253-48c90c0776d9,Web Engineer,Frontend,Internship,Intern,0 years,fintech company,"Boston, MA","We are a fintech company seeking a Web Engineer (Intern) to join our team. You will optimize frontend performance and
bundle sizes, translate design mockups into production-ready code, and collaborate closely with designers and product
managers. This role is based in Boston, MA and offers opportunities to work on real-world systems at scale.","React, HTML, TypeScript, JavaScript, Accessibility"
f804ff7e-2a74-4ead-98e7-1a7075519b07,Business Intelligence Engineer,Data,Internship,Intern,0 years,fast-growing startup,"Boston, MA","We are a fast-growing startup seeking a Business Intelligence Engineer (Intern) to join our team. You will define
metrics and KPIs to guide business decisions, build dashboards and reports for stakeholders, and analyze large datasets
to extract actionable insights. This role is based in Boston, MA and offers opportunities to work on real-world systems
at scale.","Python, Power BI, Tableau, Statistics, A/B Testing, SQL"
a2c09285-493e-4223-afdc-20cb4a3365e9,DevOps Engineer,DevOps,Internship,Intern,0 years,enterprise SaaS company,"New York, NY","We are a enterprise SaaS company seeking a DevOps Engineer (Intern) to join our team. You will manage cloud
infrastructure and deployments, respond to incidents and perform root-cause analysis, and improve system reliability and
observability. This role is based in New York, NY and offers opportunities to work on real-world systems at scale.","CI/CD, Kubernetes, Monitoring, Docker, Terraform"
8d1d9a22-33cb-4b20-986a-bb3788150566,Data Analyst,Data,Internship,Intern,0 years,cloud infrastructure company,"Austin, TX","We are a cloud infrastructure company seeking a Data Analyst (Intern) to join our team. You will analyze large datasets
to extract actionable insights, define metrics and KPIs to guide business decisions, and build dashboards and reports
for stakeholders. This role is based in Austin, TX and offers opportunities to work on real-world systems at scale.","SQL, Tableau, Statistics, Power BI, A/B Testing"
c725d344-5741-4d8e-b8df-e2d8551de73c,UI Engineer,Frontend,Internship,Intern,0 years,fintech company,"San Francisco, CA","We are a fintech company seeking a UI Engineer (Intern) to join our team. You will build responsive and accessible user
interfaces, translate design mockups into production-ready code, and collaborate closely with designers and product
managers. This role is based in San Francisco, CA and offers opportunities to work on real-world systems at scale.","Accessibility, Web Performance, Next.js, TypeScript, React"
41657d52-602f-4457-aecf-0d29e1fe68a4,Applied Scientist,ML,Internship,Intern,0 years,enterprise SaaS company,"Boston, MA","We are a enterprise SaaS company seeking a Applied Scientist (Intern) to join our team. You will experiment with new
algorithms and model architectures, collaborate with data engineers on data pipelines, and train and deploy machine
learning models to production. This role is based in Boston, MA and offers opportunities to work on real-world systems
at scale.","Feature Engineering, TensorFlow, ML Algorithms, Python, Model Evaluation, PyTorch"
034ba7e4-7654-48a4-a0e3-ffa8a37214e5,Firmware Engineer,Embedded,Internship,Intern,0 years,enterprise SaaS company,"Boston, MA","We are a enterprise SaaS company seeking a Firmware Engineer (Intern) to join our team. You will develop firmware for
embedded devices, interface directly with hardware components, and debug low-level issues using logic analyzers and
debuggers. This role is based in Boston, MA and offers opportunities to work on real-world systems at scale.","C++, RTOS, C, UART, SPI, I2C, Microcontrollers"
73848da7-d50d-471e-b31c-a5c7f51609e8,Web Engineer,Frontend,Internship,Intern,0 years,AI-first startup,Remote,"We are a AI-first startup seeking a Web Engineer (Intern) to join our team. You will optimize frontend performance and
bundle sizes, translate design mockups into production-ready code, and collaborate closely with designers and product
managers. This role is based in Remote and offers opportunities to work on real-world systems at scale.","TypeScript, Web Performance, JavaScript, Next.js, Accessibility"
6f70f4bb-9213-453f-ac0e-9a1ff5a632d3,Site Reliability Engineer,DevOps,Internship,Intern,0 years,fintech company,"Boston, MA","We are a fintech company seeking a Site Reliability Engineer (Intern) to join our team. You will improve system
reliability and observability, manage cloud infrastructure and deployments, and build and maintain CI/CD pipelines. This
role is based in Boston, MA and offers opportunities to work on real-world systems at scale.","CI/CD, Docker, Kubernetes, AWS"
812673a7-a2bf-4507-9eb4-0b3db7447dee,AI Engineer,ML,Full-time,New Grad,1-3 years,cloud infrastructure company,"Austin, TX","We are a cloud infrastructure company seeking a AI Engineer (New Grad) to join our team. You will experiment with new
algorithms and model architectures, evaluate model performance and iterate rapidly, and train and deploy machine
learning models to production. This role is based in Austin, TX and offers opportunities to work on real-world systems
at scale.","Python, PyTorch, ML Algorithms, Feature Engineering"
7dc8fb51-4f0d-4c94-acec-e06ec214e8b3,UI Engineer,Frontend,Full-time,Mid-Level,3-5 years,fast-growing startup,"Austin, TX","We are a fast-growing startup seeking a UI Engineer (Mid-Level) to join our team. You will optimize frontend performance
and bundle sizes, build responsive and accessible user interfaces, and translate design mockups into production-ready
code. This role is based in Austin, TX and offers opportunities to work on real-world systems at scale.","HTML, React, TypeScript, JavaScript, Web Performance, CSS, Accessibility"
f8838d9e-b101-4571-ba41-57a10288dd31,Backend Software Engineer,Backend,Full-time,New Grad,3-5 years,fintech company,"New York, NY","We are a fintech company seeking a Backend Software Engineer (New Grad) to join our team. You will collaborate with
frontend and infrastructure teams, design and build scalable backend services, and optimize database queries and system
performance. This role is based in New York, NY and offers opportunities to work on real-world systems at scale.","Go, gRPC, Redis, Python"
2cb4f626-0e71-4fdf-8c38-2b0bff1b53bf,Distributed Systems Engineer,Backend,Full-time,Junior,0-1 years,fast-growing startup,"San Francisco, CA","We are a fast-growing startup seeking a Distributed Systems Engineer (Junior) to join our team. You will develop and
maintain APIs used by millions of users, optimize database queries and system performance, and design and build scalable
backend services. This role is based in San Francisco, CA and offers opportunities to work on real-world systems at
scale.","Java, SQL, NoSQL, Redis, Python, gRPC, Kafka"
16128320-a665-4a3a-b4d4-99cd90ce8950,UI Engineer,Frontend,Full-time,Junior,3-5 years,cloud infrastructure company,"Boston, MA","We are a cloud infrastructure company seeking a UI Engineer (Junior) to join our team. You will translate design mockups
into production-ready code, collaborate closely with designers and product managers, and build responsive and accessible
user interfaces. This role is based in Boston, MA and offers opportunities to work on real-world systems at scale.","Web Performance, CSS, TypeScript, JavaScript, Next.js, Accessibility"
fbcb441e-17fe-41e6-9a35-aee4017730fe,Business Intelligence Engineer,Data,Internship,Intern,0 years,healthtech company,"Boston, MA","We are a healthtech company seeking a Business Intelligence Engineer (Intern) to join our team. You will define metrics
and KPIs to guide business decisions, work with engineering teams to improve data quality, and build dashboards and
reports for stakeholders. This role is based in Boston, MA and offers opportunities to work on real-world systems at
scale.","Python, Power BI, A/B Testing, Statistics, Tableau"
4a47b1ee-7fba-4d08-a3e9-eb4450ddc2ab,Full Stack Engineer,Full Stack,Full-time,Mid-Level,0-1 years,fintech company,"New York, NY","We are a fintech company seeking a Full Stack Engineer (Mid-Level) to join our team. You will design APIs and integrate
frontend with backend services, own features end-to-end from UI to database, and deploy and monitor production systems.
This role is based in New York, NY and offers opportunities to work on real-world systems at scale.","SQL, Django, Flask, React, APIs, Node.js"
ef6b013a-cb43-4ea9-8e9a-3f89533ad143,Platform Engineer,DevOps,Full-time,Junior,3-5 years,FAANG-scale tech company,"Boston, MA","We are a FAANG-scale tech company seeking a Platform Engineer (Junior) to join our team. You will improve system
reliability and observability, manage cloud infrastructure and deployments, and respond to incidents and perform root-
cause analysis. This role is based in Boston, MA and offers opportunities to work on real-world systems at scale.","Terraform, Kubernetes, Monitoring, CI/CD, Docker, AWS"
6a5a545d-ffbe-44f3-8f7f-26ad201ac04e,Backend Engineer,Backend,Full-time,New Grad,0-1 years,fast-growing startup,Hybrid,"We are a fast-growing startup seeking a Backend Engineer (New Grad) to join our team. You will design and build scalable
backend services, collaborate with frontend and infrastructure teams, and develop and maintain APIs used by millions of
users. This role is based in Hybrid and offers opportunities to work on real-world systems at scale.","REST, Java, Kafka, Redis"
2060c001-e62b-4253-9b43-c4499370d758,Firmware Engineer,Embedded,Internship,Intern,0 years,FAANG-scale tech company,"New York, NY","We are a FAANG-scale tech company seeking a Firmware Engineer (Intern) to join our team. You will optimize code for
memory and performance constraints, develop firmware for embedded devices, and interface directly with hardware
components. This role is based in New York, NY and offers opportunities to work on real-world systems at scale.","SPI, I2C, C, UART, Microcontrollers"
a7862693-7c57-4f53-8f54-a44b24aee70f,Platform Engineer,DevOps,Full-time,Junior,3-5 years,AI-first startup,"Austin, TX","We are a AI-first startup seeking a Platform Engineer (Junior) to join our team. You will build and maintain CI/CD
pipelines, manage cloud infrastructure and deployments, and respond to incidents and perform root-cause analysis. This
role is based in Austin, TX and offers opportunities to work on real-world systems at scale.","Monitoring, Docker, CI/CD, Terraform, AWS"
6f0dd2c2-66ce-4ca2-b84f-b6e448ff3334,Web Engineer,Frontend,Full-time,New Grad,3-5 years,fast-growing startup,"Seattle, WA","We are a fast-growing startup seeking a Web Engineer (New Grad) to join our team. You will build responsive and
accessible user interfaces, optimize frontend performance and bundle sizes, and translate design mockups into
production-ready code. This role is based in Seattle, WA and offers opportunities to work on real-world systems at
scale.","Next.js, TypeScript, HTML, Accessibility, CSS, React, Web Performance"
b2a5dddd-a8c8-4fb7-a0f6-c99140376ffb,Firmware Engineer,Embedded,Internship,Intern,0 years,FAANG-scale tech company,"San Francisco, CA","We are a FAANG-scale tech company seeking a Firmware Engineer (Intern) to join our team. You will interface directly
with hardware components, debug low-level issues using logic analyzers and debuggers, and optimize code for memory and
performance constraints. This role is based in San Francisco, CA and offers opportunities to work on real-world systems
at scale.","SPI, Microcontrollers, UART, RTOS, I2C"
0ab79cec-1173-4d0e-b4dd-66f26169173c,Software Engineer – Full Stack,Full Stack,Internship,Intern,0 years,cloud infrastructure company,"New York, NY","We are a cloud infrastructure company seeking a Software Engineer – Full Stack (Intern) to join our team. You will
deploy and monitor production systems, implement authentication and authorization flows, and design APIs and integrate
frontend with backend services. This role is based in New York, NY and offers opportunities to work on real-world
systems at scale.","Authentication, APIs, Flask, Django, SQL, React, Node.js"
12f740e9-c85c-496b-b20e-88d36f468943,Software Engineer – Full Stack,Full Stack,Internship,Intern,0 years,fintech company,Remote,"We are a fintech company seeking a Software Engineer – Full Stack (Intern) to join our team. You will implement
authentication and authorization flows, own features end-to-end from UI to database, and design APIs and integrate
frontend with backend services. This role is based in Remote and offers opportunities to work on real-world systems at
scale.","Django, SQL, React, Node.js"
a961cb06-ccfc-42f3-acd0-5f13ff173a01,Frontend Engineer,Frontend,Internship,Intern,0 years,FAANG-scale tech company,Hybrid,"We are a FAANG-scale tech company seeking a Frontend Engineer (Intern) to join our team. You will translate design
mockups into production-ready code, collaborate closely with designers and product managers, and optimize frontend
performance and bundle sizes. This role is based in Hybrid and offers opportunities to work on real-world systems at
scale.","React, JavaScript, Accessibility, Next.js, Web Performance, CSS"
53b2f502-aeb3-470b-96aa-146b3422e0d9,Machine Learning Engineer,ML,Full-time,Junior,1-3 years,FAANG-scale tech company,"Seattle, WA","We are a FAANG-scale tech company seeking a Machine Learning Engineer (Junior) to join our team. You will collaborate
with data engineers on data pipelines, train and deploy machine learning models to production, and experiment with new
algorithms and model architectures. This role is based in Seattle, WA and offers opportunities to work on real-world
systems at scale.","Feature Engineering, PyTorch, Python, TensorFlow, Model Evaluation"
54383b6e-3108-411c-92c8-1526662fb2a7,Platform Engineer,DevOps,Full-time,Mid-Level,3-5 years,enterprise SaaS company,Remote,"We are a enterprise SaaS company seeking a Platform Engineer (Mid-Level) to join our team. You will respond to incidents
and perform root-cause analysis, manage cloud infrastructure and deployments, and build and maintain CI/CD pipelines.
This role is based in Remote and offers opportunities to work on real-world systems at scale.","AWS, Terraform, Docker, Monitoring, Kubernetes, CI/CD"
08bcb9b7-bbcc-4b21-b1f5-65777f33a51c,DevOps Engineer,DevOps,Full-time,Mid-Level,3-5 years,fintech company,Remote,"We are a fintech company seeking a DevOps Engineer (Mid-Level) to join our team. You will improve system reliability and
observability, respond to incidents and perform root-cause analysis, and build and maintain CI/CD pipelines. This role
is based in Remote and offers opportunities to work on real-world systems at scale.","AWS, Docker, CI/CD, Terraform, Monitoring"
7f93f7d4-8c44-49f5-8dae-2af6991840a5,Frontend Engineer,Frontend,Internship,Intern,0 years,fintech company,Hybrid,"We are a fintech company seeking a Frontend Engineer (Intern) to join our team. You will translate design mockups into
production-ready code, build responsive and accessible user interfaces, and collaborate closely with designers and
product managers. This role is based in Hybrid and offers opportunities to work on real-world systems at scale.","Next.js, Web Performance, React, Accessibility"
0f895936-823d-4201-be5e-f695d7cbb40a,Distributed Systems Engineer,Backend,Full-time,Mid-Level,1-3 years,enterprise SaaS company,Remote,"We are a enterprise SaaS company seeking a Distributed Systems Engineer (Mid-Level) to join our team. You will develop
and maintain APIs used by millions of users, collaborate with frontend and infrastructure teams, and optimize database
queries and system performance. This role is based in Remote and offers opportunities to work on real-world systems at
scale.","Kafka, NoSQL, Redis, SQL, Java, gRPC, REST"
092b978e-5c61-4283-907a-0e48dfae93d7,Embedded Software Engineer,Embedded,Full-time,New Grad,0-1 years,enterprise SaaS company,Hybrid,"We are a enterprise SaaS company seeking a Embedded Software Engineer (New Grad) to join our team. You will debug low-
level issues using logic analyzers and debuggers, interface directly with hardware components, and develop firmware for
embedded devices. This role is based in Hybrid and offers opportunities to work on real-world systems at scale.","RTOS, I2C, SPI, C, Microcontrollers, C++, UART"
e2e2e759-3f7f-4a75-a260-2cd2aeddd6ce,Software Engineer – Full Stack,Full Stack,Full-time,Junior,0-1 years,enterprise SaaS company,"Seattle, WA","We are a enterprise SaaS company seeking a Software Engineer – Full Stack (Junior) to join our team. You will design
APIs and integrate frontend with backend services, implement authentication and authorization flows, and own features
end-to-end from UI to database. This role is based in Seattle, WA and offers opportunities to work on real-world systems
at scale.","SQL, Node.js, Flask, React, Authentication, Django, APIs"
20d66961-e947-42d7-b3e9-d5a185c1bb27,Backend Engineer,Backend,Full-time,Mid-Level,0-1 years,cloud infrastructure company,Hybrid,"We are a cloud infrastructure company seeking a Backend Engineer (Mid-Level) to join our team. You will collaborate with
frontend and infrastructure teams, design and build scalable backend services, and develop and maintain APIs used by
millions of users. This role is based in Hybrid and offers opportunities to work on real-world systems at scale.","Python, SQL, Redis, Kafka, Go, REST"
b97e842e-ff97-4958-900b-a314278a5180,Web Engineer,Frontend,Full-time,New Grad,3-5 years,healthtech company,Hybrid,"We are a healthtech company seeking a Web Engineer (New Grad) to join our team. You will build responsive and accessible
user interfaces, translate design mockups into production-ready code, and collaborate closely with designers and product
managers. This role is based in Hybrid and offers opportunities to work on real-world systems at scale.","Web Performance, HTML, CSS, TypeScript, JavaScript, Accessibility"
7624f257-1d13-4b22-badd-fda66a2e9ad1,API Engineer,Backend,Full-time,Mid-Level,3-5 years,enterprise SaaS company,Remote,"We are a enterprise SaaS company seeking a API Engineer (Mid-Level) to join our team. You will design and build scalable
backend services, develop and maintain APIs used by millions of users, and optimize database queries and system
performance. This role is based in Remote and offers opportunities to work on real-world systems at scale.","Python, Java, REST, SQL, Go, gRPC, Kafka"
2882f6f3-ad9d-4d11-9e71-18f7b041fafd,UI Engineer,Frontend,Full-time,Junior,1-3 years,cloud infrastructure company,"Seattle, WA","We are a cloud infrastructure company seeking a UI Engineer (Junior) to join our team. You will build responsive and
accessible user interfaces, collaborate closely with designers and product managers, and optimize frontend performance
and bundle sizes. This role is based in Seattle, WA and offers opportunities to work on real-world systems at scale.","React, TypeScript, HTML, Next.js"
7f336d2a-ee94-41cb-8695-a0af8324224f,AI Engineer,ML,Internship,Intern,0 years,fintech company,"Austin, TX","We are a fintech company seeking a AI Engineer (Intern) to join our team. You will evaluate model performance and
iterate rapidly, train and deploy machine learning models to production, and experiment with new algorithms and model
architectures. This role is based in Austin, TX and offers opportunities to work on real-world systems at scale.","PyTorch, Python, TensorFlow, ML Algorithms, Model Evaluation, Feature Engineering"
adfd9572-19fa-48e1-93b3-b09b39f0a42c,DevOps Engineer,DevOps,Internship,Intern,0 years,fintech company,Hybrid,"We are a fintech company seeking a DevOps Engineer (Intern) to join our team. You will improve system reliability and
observability, manage cloud infrastructure and deployments, and build and maintain CI/CD pipelines. This role is based
in Hybrid and offers opportunities to work on real-world systems at scale.","AWS, CI/CD, Kubernetes, Docker"
82434d66-d1a2-45d6-a866-9e51d813b956,Distributed Systems Engineer,Backend,Full-time,Junior,0-1 years,healthtech company,"San Francisco, CA","We are a healthtech company seeking a Distributed Systems Engineer (Junior) to join our team. You will develop and
maintain APIs used by millions of users, optimize database queries and system performance, and design and build scalable
backend services. This role is based in San Francisco, CA and offers opportunities to work on real-world systems at
scale.","gRPC, SQL, REST, Kafka, Java, Redis, Go"
3b3bc09b-fcf6-49e3-9b61-88cb00aebc3b,DevOps Engineer,DevOps,Internship,Intern,0 years,AI-first startup,"Boston, MA","We are a AI-first startup seeking a DevOps Engineer (Intern) to join our team. You will build and maintain CI/CD
pipelines, improve system reliability and observability, and respond to incidents and perform root-cause analysis. This
role is based in Boston, MA and offers opportunities to work on real-world systems at scale.","Kubernetes, Terraform, Monitoring, CI/CD, Docker, AWS"
